Year,State,Constituency,Constituency_No,Candidate,Gender,Party,Party_Symbol,Total_Electors,Votes,Vote_Pct,Margin,Category
1977,Gujarat,Anand,20.0,Ajitsinh Fulsinh Dabhi,Male,Indian National Congress,INC,564294.0,391277.0,56.51,62779.0,GEN
1977,Gujarat,Banaskantha,14.0,Chaudhary Motibhai Ranchhodbhai,Male,Independent,IND,505258.0,272513.0,61.89,64783.0,GEN
1977,Gujarat,Baroda,22.0,Gaekwad Fatesinhrao Pratapsinhrao,Male,Indian National Congress,INC,595724.0,404387.0,54.18,40923.0,GEN
1977,Gujarat,Bhavnagar,8.0,Prasannavadan Manilal Methta,Male,Bharatiya Lok Dal,BLD,509755.0,253794.0,50.75,11137.0,GEN
1977,Gujarat,Broach,23.0,Patel Ahmedbhai Mohmadbhai,Male,Independent,IND,544523.0,334124.0,56.81,62879.0,GEN
1977,Gujarat,Bulsar,26.0,Patel Nanubhai Nichhabhai,Male,Independent,IND,556415.0,316718.0,51.11,17964.0,GEN
1977,Gujarat,Chhota Udaipur,21.0,Rathawa Amarsinh Viriyabhai,Male,Indian National Congress,INC,533507.0,309613.0,55.02,41123.0,GEN
1977,Gujarat,Dhandhuka,9.0,Parmar Natavarlal Bhagavandas,Male,Independent,IND,549416.0,274019.0,49.09,27766.0,GEN
1977,Gujarat,Dohad,17.0,Damor Somjibhai Pujabhai,Male,Independent,IND,508980.0,175683.0,50.97,3393.0,GEN
1977,Gujarat,Gandhinagar,11.0,Purushottam Ganesh Mavalankar,Male,Independent,IND,619720.0,386629.0,57.41,60117.0,GEN
1977,Gujarat,Godhra,18.0,Desai Hitendrabhai Kanaiyalal,Male,Independent,IND,517416.0,285018.0,48.64,1380.0,GEN
1977,Gujarat,Jamnagar,3.0,Vinodbhai B. Sheth,Male,Bharatiya Lok Dal,BLD,479585.0,243616.0,49.99,2670.0,GEN
1977,Gujarat,Junagadh,6.0,Nathwani Narendra Pragji,Male,Bharatiya Lok Dal,BLD,516292.0,323281.0,51.83,11853.0,GEN
1977,Gujarat,Kaira,19.0,Desai Dharmsingh Dadubhai,Male,Indian National Congress,INC,573138.0,395697.0,53.55,41844.0,GEN
1977,Gujarat,Kapadvanj,16.0,Vaghela Shankarji Laxmanji,Male,Independent,IND,561342.0,323881.0,58.17,67971.0,GEN
1977,Gujarat,Kutch,1.0,Dave Anantray Devshankar,Male,Independent,IND,438528.0,231019.0,50.0,10817.0,GEN
1977,Gujarat,Mandvi,25.0,Gamit Chhitubhai Devjibhai,Male,Independent,IND,541832.0,327615.0,56.04,39603.0,GEN
1977,Gujarat,Mehsana,12.0,Patel Maniben Vallabhbhai,Female,Bharatiya Lok Dal,BLD,596154.0,382424.0,62.96,122112.0,GEN
1977,Gujarat,Patan,13.0,Chavda Khemchandbhai Somabhai,Male,Independent,IND,573367.0,298186.0,61.36,73566.0,GEN
1977,Gujarat,Porbandar,5.0,Patel Dharmasinhbhai Dahyabhai,Male,Bharatiya Lok Dal,BLD,525285.0,268077.0,53.44,24429.0,GEN
1977,Gujarat,Rajkot,4.0,Patel Keshubhai Savdasbhai,Male,Independent,IND,604102.0,304784.0,46.94,15801.0,GEN
1977,Gujarat,Sabarkantha,15.0,H. M. Patel,Male,Bharatiya Lok Dal,BLD,543790.0,305361.0,53.87,38062.0,GEN
1977,Gujarat,Surat,24.0,Desai Morarji Ranchhodji,Male,Bharatiya Lok Dal,BLD,582963.0,393050.0,52.46,21460.0,GEN
1977,Gujarat,Surendranagar,2.0,Amin Ramdas Kishordas ( R. K. Amin ),Male,Bharatiya Lok Dal,BLD,500963.0,282693.0,49.5,5433.0,GEN
1977,Jammu & Kashmir,Anantnag,3.0,Mohd. Shafi Qureshi,Male,Indian National Congress,INC,471302.0,248650.0,3.35,8331.0,GEN
1977,Jammu & Kashmir,Baramulla,1.0,Abdul Ahad,Male,Jammu & Kashmir National Conference,JKNC,453765.0,247424.0,19.0,47020.0,GEN
1977,Jammu & Kashmir,Jammu,6.0,Thakur Baldev Singh,Male,Independent,IND,601007.0,344912.0,8.1,27939.0,GEN
1977,Jammu & Kashmir,Ladakh,1.0,Parvati Devi,Female,Indian National Congress,INC,57094.0,52104.0,91.26,2877.0,GEN
1977,Jammu & Kashmir,Srinagar,2.0,Akbar Jahan Begam,Female,Jammu & Kashmir National Conference,JKNC,461965.0,310158.0,39.54,122641.0,GEN
1977,Jammu & Kashmir,Udhampur,5.0,Karan Singh,Male,Indian National Congress,INC,504677.0,229797.0,25.66,58956.0,GEN
1977,Karnataka,Bagalkot,27.0,Patil Sanganagouda Basangouda,Male,Independent,IND,626234.0,0.0,20.44,0.0,GEN
1977,Karnataka,Bangalore North,12.0,C. K. Jafar Sharif,Male,Independent,IND,622416.0,0.0,10.96,0.0,GEN
1977,Karnataka,Bangalore South,13.0,K. S. Hegde,Male,Independent,IND,664246.0,0.0,9.84,0.0,GEN
1977,Karnataka,Belgaum,25.0,Kotrashsetti Appayappa,Male,Independent,IND,629378.0,0.0,20.08,0.0,GEN
1977,Karnataka,Bellary,5.0,K. S. Veera Bhadrappa,Male,Independent,IND,593687.0,0.0,39.16,0.0,GEN
1977,Karnataka,Bidar (Sc),1.0,Shankardev Balaji Rao,Male,Independent,IND,606711.0,0.0,16.67,0.0,GEN
1977,Karnataka,Bijapur,28.0,Choudhari Kalingappa Bhimanna,Male,Independent,IND,576941.0,0.0,6.65,0.0,GEN
1977,Karnataka,Chamarajanagar (Sc),15.0,B. Rachaiah,Male,Independent,IND,606937.0,0.0,18.56,0.0,GEN
1977,Karnataka,Chikballapur,9.0,M. V. Krishnappa,Male,Independent,IND,627230.0,0.0,12.24,0.0,GEN
1977,Karnataka,Chikkodi (Sc),26.0,B. Shankaranand,Male,Independent,IND,571003.0,0.0,14.12,0.0,GEN
1977,Karnataka,Chikmagalur,20.0,D. B. Chandre Gowda,Male,Independent,IND,534676.0,0.0,18.35,0.0,GEN
1977,Karnataka,Chitradurga,7.0,K. Mallanna,Male,Independent,IND,619838.0,0.0,23.3,0.0,GEN
1977,Karnataka,Davangere,6.0,Kondajji Basappa,Male,Independent,IND,613519.0,0.0,22.35,0.0,GEN
1977,Karnataka,Dharwad North,24.0,Mahishi Sarojini Bindurao,Female,Independent,IND,535385.0,0.0,15.25,0.0,GEN
1977,Karnataka,Dharwad South,23.0,Mohsin F. H.,Male,Independent,IND,575791.0,0.0,23.32,0.0,GEN
1977,Karnataka,Gulbarga,2.0,Sidram Reddi,Male,Independent,IND,629721.0,0.0,27.5,0.0,GEN
1977,Karnataka,Hassan,135.0,H. S. Doraiswamy,Male,Independent,IND,112214.0,0.0,58.7,0.0,GEN
1977,Karnataka,Kanakapura,11.0,M. V. Chandrasekhara Murthy,Male,Independent,IND,673583.0,0.0,1.14,0.0,GEN
1977,Karnataka,Kanara,22.0,Kadam Balsu Pursu,Male,Independent,IND,583855.0,0.0,9.08,0.0,GEN
1977,Karnataka,Kolar (Sc),10.0,G. Y. Krishnan,Male,Independent,IND,594814.0,0.0,20.77,0.0,GEN
1977,Karnataka,Koppal,4.0,Sidrameshwara Swamy,Male,Independent,IND,613378.0,0.0,38.29,0.0,GEN
1977,Karnataka,Mandya,14.0,K. Chickalingaiah,Male,Independent,IND,604439.0,0.0,1.29,0.0,GEN
1977,Karnataka,Mangalore,17.0,Janardhana Poojari,Male,Independent,IND,555815.0,0.0,20.16,0.0,GEN
1977,Karnataka,Mysore,16.0,H. D. Tulsidas,Male,Independent,IND,596468.0,0.0,11.43,0.0,GEN
1977,Karnataka,Raichur,3.0,Rajshekhar Mallappa,Male,Independent,IND,599904.0,0.0,47.36,0.0,GEN
1977,Karnataka,Shimoga,21.0,A. R. Badarinarayan,Male,Independent,IND,559699.0,0.0,18.84,0.0,GEN
1977,Karnataka,Tumkur,8.0,K. Lakkappa,Male,Independent,IND,603974.0,0.0,16.25,0.0,GEN
1977,Karnataka,Udupi,18.0,T. A. Pai,Male,Independent,IND,527780.0,0.0,28.32,0.0,GEN
1977,Lakshadweep,Lakshadweep,1.0,Muhammed Sayeed Padannatha,Male,Independent,IND,19471.0,16480.0,84.64,16480.0,GEN
1977,Madhya Pradesh,Balaghat,23.0,Kacharu Lal Hemraj Jain,Male,Republican Party of India (Khobragade),BSP,546723.0,285743.0,17.4,49708.0,GEN
1977,Madhya Pradesh,Bastar,20.0,Drigpal Shah Keshri Shah,Male,Bharatiya Lok Dal,BLD,495505.0,188889.0,26.5,50054.0,GEN
1977,Madhya Pradesh,Betul,28.0,Subhash Chandra Ahuja,Male,Bharatiya Lok Dal,BLD,504032.0,220301.0,12.22,26923.0,GEN
1977,Madhya Pradesh,Bhind,2.0,Raghubir Singh Machhand,Male,Bharatiya Lok Dal,BLD,649212.0,330856.0,48.63,160894.0,GEN
1977,Madhya Pradesh,Bhopal,30.0,Arif Beg,Male,Bharatiya Lok Dal,BLD,616993.0,364683.0,29.76,108526.0,GEN
1977,Madhya Pradesh,Bilaspur,15.0,Niranjan Prasad Kesharwani,Male,Bharatiya Lok Dal,BLD,546085.0,287251.0,4.47,12827.0,GEN
1977,Madhya Pradesh,Chhindwara,27.0,Gargishankar Ramkrishna Mishra,Male,Indian National Congress,INC,514364.0,226943.0,1.04,2369.0,GEN
1977,Madhya Pradesh,Damoh,7.0,Narendra Singh,Male,Bharatiya Lok Dal,BLD,624578.0,345483.0,43.25,149419.0,GEN
1977,Madhya Pradesh,Dhar,36.0,Bhagirath Bhawar,Male,Bharatiya Lok Dal,BLD,542947.0,294846.0,15.39,45374.0,GEN
1977,Madhya Pradesh,Durg,21.0,Mohan Bhaiya,Male,Bharatiya Lok Dal,BLD,602735.0,336251.0,15.34,51575.0,GEN
1977,Madhya Pradesh,Guna,4.0,Madhav Rao Jiwajirao Scindia,Male,Independent,IND,634123.0,320304.0,23.87,76451.0,GEN
1977,Madhya Pradesh,Gwalior,3.0,Narayan Krishna Shejwalker,Male,Bharatiya Lok Dal,BLD,587078.0,326353.0,46.63,152192.0,GEN
1977,Madhya Pradesh,Hoshangabad,29.0,Kamath Hari Vishnu,Male,Bharatiya Lok Dal,BLD,561979.0,309021.0,35.0,108171.0,GEN
1977,Madhya Pradesh,Indore,37.0,Kalyan Jain,Male,Bharatiya Lok Dal,BLD,560665.0,351754.0,10.42,36636.0,GEN
1977,Madhya Pradesh,Jabalpur,25.0,Sharad Yadav,Male,Bharatiya Lok Dal,BLD,587198.0,329112.0,23.06,75891.0,GEN
1977,Madhya Pradesh,Janjgir,14.0,Madan Bhaiya,Male,Bharatiya Lok Dal,BLD,581342.0,246832.0,5.5,13569.0,GEN
1977,Madhya Pradesh,Jhabua,39.0,Bhagirath Bhawar,Male,Bharatiya Lok Dal,BLD,518465.0,246428.0,25.43,62672.0,GEN
1977,Madhya Pradesh,Kanker,19.0,Aghansingh,Male,Bharatiya Lok Dal,BLD,546877.0,254553.0,21.13,53777.0,GEN
1977,Madhya Pradesh,Khajuraho,6.0,Laxmi Narain Nayak,Male,Bharatiya Lok Dal,BLD,666008.0,327497.0,49.4,161785.0,GEN
1977,Madhya Pradesh,Khandwa,34.0,Parmanand Thakurdas Govindjiwala,Male,Bharatiya Lok Dal,BLD,524670.0,310039.0,17.42,54023.0,GEN
1977,Madhya Pradesh,Khargone,35.0,Rameshwar Patidar,Male,Bharatiya Lok Dal,BLD,537398.0,320937.0,11.17,35858.0,GEN
1977,Madhya Pradesh,Mahasamund,18.0,Brijlal Verma,Male,Bharatiya Lok Dal,BLD,567454.0,303809.0,26.18,79527.0,GEN
1977,Madhya Pradesh,Mandla,24.0,Shyamlal Dhurve,Male,Bharatiya Lok Dal,BLD,497295.0,180493.0,40.33,72799.0,GEN
1977,Madhya Pradesh,Mandsaur,40.0,Laxminarayan Pandey,Male,Bharatiya Lok Dal,BLD,598330.0,395041.0,12.94,51107.0,GEN
1977,Madhya Pradesh,Morena,1.0,Chhabiram Argal,Male,Bharatiya Lok Dal,BLD,588278.0,270434.0,30.06,81304.0,GEN
1977,Madhya Pradesh,Raigarh,13.0,Narhari Prasad Sukhdeo Sai,Male,Bharatiya Lok Dal,BLD,534616.0,248362.0,7.98,19812.0,GEN
1977,Madhya Pradesh,Raipur,17.0,Purushottam Lal Kaushik,Male,Bharatiya Lok Dal,BLD,519086.0,306240.0,27.3,83612.0,GEN
1977,Madhya Pradesh,Rajgarh,32.0,Pandit Vashant Kumar Ramkrishna,Male,Bharatiya Lok Dal,BLD,577412.0,306943.0,49.37,151535.0,GEN
1977,Madhya Pradesh,Rajnandgaon,22.0,Madan Tiwary,Male,Bharatiya Lok Dal,BLD,539946.0,275740.0,31.89,87933.0,GEN
1977,Madhya Pradesh,Rewa,9.0,Yammuna Prasad,Male,Bharatiya Lok Dal,BLD,659111.0,366930.0,1.82,6693.0,GEN
1977,Madhya Pradesh,Sagar,5.0,Narmada Prasad Rai,Male,Bharatiya Lok Dal,BLD,539534.0,285921.0,24.11,68929.0,GEN
1977,Madhya Pradesh,Sarangarh,16.0,Govind Ram Miri,Male,Bharatiya Lok Dal,BLD,628243.0,219884.0,5.54,12176.0,GEN
1977,Madhya Pradesh,Satna,8.0,Sukhendra Singh,Male,Bharatiya Lok Dal,BLD,593300.0,350724.0,43.5,152577.0,GEN
1977,Madhya Pradesh,Seoni,26.0,Nirmal Chandra Jain,Male,Bharatiya Lok Dal,BLD,552085.0,269944.0,19.84,53561.0,GEN
1977,Madhya Pradesh,Shahdol,11.0,Dalpat Singh Paraste,Male,Bharatiya Lok Dal,BLD,580106.0,232745.0,41.49,96559.0,GEN
1977,Madhya Pradesh,Shajapur,33.0,Phool Chand Verma,Male,Bharatiya Lok Dal,BLD,580748.0,398729.0,21.27,84792.0,GEN
1977,Madhya Pradesh,Sidhi,10.0,Surya Narayan Singh,Male,Bharatiya Lok Dal,BLD,590957.0,253659.0,30.15,76473.0,GEN
1977,Madhya Pradesh,Surguja,12.0,Larang Sai,Male,Bharatiya Lok Dal,BLD,549984.0,231721.0,43.23,100183.0,GEN
1977,Madhya Pradesh,Ujjain,38.0,Hukumchand Kachhaway,Male,Bharatiya Lok Dal,BLD,550046.0,355021.0,19.46,69097.0,GEN
1977,Madhya Pradesh,Vidisha,31.0,Raghavji,Male,Bharatiya Lok Dal,BLD,587424.0,335979.0,36.83,123734.0,GEN
1977,Maharashtra,Ahmednagar,39.0,Shinde Annasaheb Pandurang,Male,Indian National Congress,INC,575389.0,324234.0,55.38,64813.0,GEN
1977,Maharashtra,Akola,19.0,Sathe Vasantrao Purushottam,Male,Indian National Congress,INC,589719.0,376008.0,55.44,61499.0,GEN
1977,Maharashtra,Amravati,21.0,Bonde Nana Mahadeo,Male,Indian National Congress,INC,581266.0,361716.0,71.62,160662.0,GEN
1977,Maharashtra,Aurangabad,33.0,Bapu Kaldate,Male,Bharatiya Lok Dal,BLD,656996.0,356003.0,56.47,57089.0,GEN
1977,Maharashtra,Baramati,43.0,Sambhajirao Kakade,Male,Independent,IND,632214.0,375596.0,54.09,30700.0,GEN
1977,Maharashtra,Beed,34.0,Burande Gangadhar Appa,Male,Independent,IND,698692.0,343097.0,57.56,51897.0,GEN
1977,Maharashtra,Bhandara,24.0,Mankar Laxmanrao Bisanji,Male,Bharatiya Lok Dal,BLD,607535.0,392601.0,53.77,51633.0,GEN
1977,Maharashtra,Bombay North,9.0,Gore Mrinal Keshav,Female,Independent,IND,659985.0,415009.0,67.05,147090.0,GEN
1977,Maharashtra,Bombay North Central,6.0,Ahilya P. Rangnekar,Female,Independent,IND,677049.0,395292.0,57.71,69915.0,GEN
1977,Maharashtra,Bombay North East,7.0,Subramaniam Swamy,Male,Independent,IND,697754.0,424980.0,61.34,123122.0,GEN
1977,Maharashtra,Bombay North West,8.0,Ram Jethmalani,Male,Independent,IND,643901.0,403409.0,61.09,93499.0,GEN
1977,Maharashtra,Bombay South,4.0,Rajada Ratansingh Gokuldas,Male,Independent,IND,685196.0,399772.0,56.76,64394.0,GEN
1977,Maharashtra,Bombay South Central,5.0,Kamble Bapu Chandrasen,Male,Bharatiya Lok Dal,BLD,655937.0,381534.0,51.05,53703.0,GEN
1977,Maharashtra,Buldhana,18.0,Gawai Daulat Gunaji,Male,Independent,IND,580389.0,342151.0,53.62,42855.0,GEN
1977,Maharashtra,Chandrapur,26.0,Raje Vishveshvarrao,Male,Independent,IND,594026.0,376285.0,55.8,88986.0,GEN
1977,Maharashtra,Chimur,25.0,Thakur Krishnarao Dagoji,Male,Indian National Congress,INC,631759.0,436071.0,53.87,62969.0,GEN
1977,Maharashtra,Dahanu,11.0,Kom Lahanu Shidava,Male,Communist Party of India (Marxist),CPM,629624.0,298410.0,58.82,52666.0,GEN
1977,Maharashtra,Dhulia,14.0,Patil Vijaykumar Naval,Male,Indian National Congress,INC,552925.0,314507.0,56.83,52149.0,GEN
1977,Maharashtra,Erandol,16.0,Patil Sonusing Dhansing,Male,Independent,IND,597821.0,351546.0,51.96,13814.0,GEN
1977,Maharashtra,Hingoli,29.0,Patil Chandrakant Ramkrishna,Male,Independent,IND,596387.0,310357.0,46.72,35751.0,GEN
1977,Maharashtra,Ichalkaranji,47.0,Mane Rajaram Alias Balasaheb Shankarrao,Male,Independent,IND,575336.0,389254.0,54.29,33364.0,GEN
1977,Maharashtra,Jalgaon,17.0,Borole Yashwant Mansaram,Male,Bharatiya Lok Dal,BLD,589742.0,350583.0,48.62,12186.0,GEN
1977,Maharashtra,Jalna,32.0,Pundalik Hari Danve,Male,Bharatiya Lok Dal,BLD,615197.0,313082.0,53.92,24574.0,GEN
1977,Maharashtra,Karad,45.0,Chavan Premlabai Dajisaheb,Female,Indian National Congress,INC,629569.0,328375.0,74.09,170815.0,GEN
1977,Maharashtra,Khed,41.0,Annasaheb Magar,Male,Independent,IND,553342.0,296368.0,53.29,19526.0,GEN
1977,Maharashtra,Kolaba,3.0,Dinkar Balu Patil,Male,Peasants and Workers Party of India,Other,587580.0,345605.0,57.71,53321.0,GEN
1977,Maharashtra,Kolhapur,48.0,Desai Dajiba Balwantrao,Male,Peasants and Workers Party of India,Other,551595.0,374098.0,49.74,165.0,GEN
1977,Maharashtra,Kopargaon,40.0,Vikhe Eknathrao Vithalrao,Male,Indian National Congress,INC,510732.0,270656.0,66.88,98544.0,GEN
1977,Maharashtra,Latur,35.0,Patil Uddhavrao Sahebrrao,Male,Independent,IND,605229.0,352276.0,50.76,7851.0,GEN
1977,Maharashtra,Malegaon,13.0,Mahale Hari Shankar,Male,Independent,IND,553698.0,278478.0,51.91,15437.0,GEN
1977,Maharashtra,Nagpur,23.0,Awari Gev Mancharsha,Male,Indian National Congress,INC,608981.0,386119.0,44.55,41553.0,GEN
1977,Maharashtra,Nanded,30.0,Dhondge Keshavrao Shankarrao,Male,Independent,IND,649735.0,373652.0,67.91,133820.0,GEN
1977,Maharashtra,Nandurbar,15.0,Naik Surupsingh Hariya,Male,Independent,IND,520515.0,306458.0,61.0,67440.0,GEN
1977,Maharashtra,Nashik,12.0,Hande Vithalrao Ganpatrao,Male,Independent,IND,611491.0,326346.0,50.33,11241.0,GEN
1977,Maharashtra,Osmanabad,36.0,Shrangare Tukaram Sadashiv,Male,Independent,IND,566631.0,273382.0,59.6,61544.0,GEN
1977,Maharashtra,Pandharpur,38.0,Thorat Sandipan Bhagwan,Male,Indian National Congress,INC,618058.0,308966.0,65.93,98452.0,GEN
1977,Maharashtra,Parbhani,31.0,Deshmukh Sheshrao Apparao,Male,Independent,IND,574877.0,298503.0,46.78,31539.0,GEN
1977,Maharashtra,Pune,42.0,Mohan Dharia,Male,Independent,IND,606601.0,376666.0,55.73,48167.0,GEN
1977,Maharashtra,Rajapur,1.0,Madhu Dandavate,Male,Bharatiya Lok Dal,BLD,536761.0,325328.0,67.89,116382.0,GEN
1977,Maharashtra,Ramtek,22.0,Barve Jatiramji Chaitramji,Male,Indian National Congress,INC,580036.0,364363.0,54.06,42949.0,GEN
1977,Maharashtra,Ratnagiri,2.0,Parulekar Bapusaheb,Male,Independent,IND,548334.0,320708.0,53.94,25300.0,GEN
1977,Maharashtra,Sangli,46.0,Gotkhinde Ganapatrao Tukaram,Male,Independent,IND,569335.0,327956.0,58.58,56294.0,GEN
1977,Maharashtra,Satara,44.0,Chavan Yashvantrao Balwantrao,Male,Indian National Congress,INC,580157.0,341138.0,76.38,191601.0,GEN
1977,Maharashtra,Solapur,37.0,Damani Surajratan Fatehchand,Male,Independent,IND,525311.0,332805.0,55.11,34043.0,GEN
1977,Maharashtra,Thane,10.0,Mhalgi Ramchandra Kashinath,Male,Bharatiya Lok Dal,BLD,722136.0,390497.0,59.03,82746.0,GEN
1977,Maharashtra,Wardha,27.0,Gode Santoshrao Vyankatrao,Male,Independent,IND,608615.0,415164.0,52.86,116654.0,GEN
1977,Maharashtra,Washim,20.0,Naik Vasantrao Phulsing,Male,Independent,IND,537856.0,355499.0,60.01,73157.0,GEN
1977,Maharashtra,Yeotmal,28.0,Jawade Shridharrao Natthobaji,Male,Independent,IND,574977.0,390446.0,49.23,10297.0,GEN
1977,Manipur,Inner Manipur,1.0,N. Tombi Singh,Male,Indian National Congress,INC,403514.0,258457.0,42.12,51757.0,GEN
1977,Manipur,Outer Manipur,2.0,Yangmaso Shaiza,Male,Indian National Congress,INC,384709.0,215438.0,46.63,10457.0,GEN
1977,Meghalaya,Shillong,1.0,Hoping Stone Lyngdoh,Male,Independent,IND,310237.0,154613.0,55.4,53524.0,GEN
1977,Meghalaya,Tura,2.0,P. A. Sangma,Male,Independent,IND,185556.0,81118.0,40.2,13322.0,GEN
1977,Nagaland,Nagaland,1.0,Rano M. Shaiza,Female,United Democratic Front,Cock,473348.0,250016.0,50.84,8367.0,GEN
1977,Tripura,Tripura East,2.0,Kirit Bikram Deb Barman,Male,Indian National Congress,INC,451233.0,332144.0,47.2,74321.0,GEN
1977,Tripura,Tripura West,1.0,Sachindra Lal Singh,Male,Congress for Democracy,SP,482100.0,354211.0,48.6,85421.0,GEN
1978,Kerala,Vaikom,96.0,R. Balakrishna Pillai,Male,Independent,IND,102400.0,0.0,53.8,0.0,GEN
1978,Maharashtra,Independent,51.0,Sanzgiri Prabhakar Pandurang,Male,Independent,IND,148783.0,98036.0,48.66,28153.0,GEN
1978,Manipur,Heingang,2.0,L.N. Singh,Male,Independent,IND,19576.0,11631.0,10.91,1269.0,GEN
1979,Karnataka,Mandya,16.0,S.M. Krishna,Male,Independent,IND,390000.0,0.0,57.0,0.0,GEN
1979,Kerala,Punalur,115.0,P. K. Kunju,Male,Independent,IND,103200.0,0.0,53.2,0.0,GEN
1979,Kerala,Quilon (Kollam),2.0,K. Karunakaran,Male,Independent,IND,440000.0,0.0,59.0,0.0,GEN
1980,Andaman & Nicobar Islands,Andaman & Nicobar,1.0,Manoranjan Bhakta,Male,Indian National Congress,INC,96211.0,71211.0,53.21,12110.0,GEN
1980,Andhra Pradesh,Adilabad,35.0,G. Narsimha Reddy,Male,Indian National Congress,INC,669457.0,382342.0,58.62,112656.0,GEN
1980,Andhra Pradesh,Amalapuram,9.0,Kusuma Krishna Murthy,Male,Indian National Congress,INC,704561.0,517009.0,61.64,137005.0,GEN
1980,Andhra Pradesh,Anakapalli,6.0,S. R. A. S. Appala Naidu,Male,Indian National Congress,INC,749634.0,414352.0,64.95,149977.0,GEN
1980,Andhra Pradesh,Anantapur,25.0,Darur Pullaiah,Male,Indian National Congress,INC,716566.0,476211.0,58.58,97955.0,GEN
1980,Andhra Pradesh,Bapatla,16.0,Ankineedu Prasada Rao,Male,Indian National Congress,INC,760650.0,544821.0,58.74,121118.0,GEN
1980,Andhra Pradesh,Bhadradhalam,5.0,B. Radhabai Anandarao,Female,Indian National Congress,INC,686183.0,323607.0,68.61,118065.0,GEN
1980,Andhra Pradesh,Bobbili,3.0,P. V. G. Raju,Male,Indian National Congress,INC,685601.0,369963.0,66.86,148745.0,GEN
1980,Andhra Pradesh,Chittoor,21.0,P. Rajagopal Naidu,Male,Indian National Congress,INC,750490.0,544792.0,57.34,106539.0,GEN
1980,Andhra Pradesh,Cuddapah,23.0,Kandala Obul Reddy,Male,Indian National Congress,INC,772593.0,550307.0,51.56,47858.0,GEN
1980,Andhra Pradesh,Eluru,11.0,Subbarao Chowdary Chituri,Male,Indian National Congress,INC,749679.0,528476.0,60.91,148359.0,GEN
1980,Andhra Pradesh,Guntur,15.0,N. G. Ranga,Male,Indian National Congress,INC,826903.0,528294.0,59.38,125845.0,GEN
1980,Andhra Pradesh,Hanamkonda,38.0,P. V. Narasimha Rao,Male,Indian National Congress,INC,730858.0,460774.0,65.25,151911.0,GEN
1980,Andhra Pradesh,Hindupur,24.0,P. Bayapa Reddy,Male,Indian National Congress,INC,716145.0,477294.0,60.89,124699.0,GEN
1980,Andhra Pradesh,Hyderabad,30.0,K. S. Narayana,Male,Indian National Congress,INC,685618.0,374383.0,45.42,44985.0,GEN
1980,Andhra Pradesh,Kakinada,7.0,M. S. Sanjeevi Rao,Male,Indian National Congress,INC,761659.0,514482.0,61.12,137185.0,GEN
1980,Andhra Pradesh,Karimnagar,37.0,M. Satyanarayan Rao,Male,Indian National Congress,INC,772504.0,449380.0,61.46,140798.0,GEN
1980,Andhra Pradesh,Khammam,40.0,Jalagam Kondala Rao,Male,Indian National Congress,INC,742881.0,516104.0,59.48,140929.0,GEN
1980,Andhra Pradesh,Kurnool,26.0,K. Vijaya Bhaskara Reddy,Male,Indian National Congress,INC,717896.0,450707.0,64.92,132042.0,GEN
1980,Andhra Pradesh,Machilipatnam,12.0,Ankineedu Maganti,Male,Indian National Congress,INC,716160.0,540667.0,50.81,66750.0,GEN
1980,Andhra Pradesh,Mahbubnagar,29.0,Mallikarjun,Male,Indian National Congress,INC,774277.0,446654.0,63.83,143622.0,GEN
1980,Andhra Pradesh,Medak,33.0,Indira Gandhi,Female,Indian National Congress,INC,725946.0,441601.0,67.41,219124.0,GEN
1980,Andhra Pradesh,Miryalguda,42.0,G. S. Reddy,Male,Indian National Congress,INC,805532.0,523047.0,45.45,7414.0,GEN
1980,Andhra Pradesh,Nagarkurnool,28.0,Mallaiah Anantharamulu,Male,Indian National Congress,INC,721139.0,437153.0,73.19,184337.0,GEN
1980,Andhra Pradesh,Nalgonda,41.0,T. Damodar Reddy,Male,Indian National Congress,INC,749634.0,448738.0,49.33,53883.0,GEN
1980,Andhra Pradesh,Nandyal,27.0,P. Venkatasubbaiah,Male,Indian National Congress,INC,724683.0,503446.0,63.95,147404.0,GEN
1980,Andhra Pradesh,Narasapur,10.0,Subhash Chandra Bose Alluri,Male,Indian National Congress,INC,737422.0,547975.0,53.68,87485.0,GEN
1980,Andhra Pradesh,Narasaraopet,17.0,K. Brahmananda Reddy,Male,Indian National Congress,INC,850076.0,534557.0,58.71,118041.0,GEN
1980,Andhra Pradesh,Nellore,19.0,Kamakshaiah Doddavarapu,Male,Indian National Congress,INC,786133.0,489957.0,65.59,160786.0,GEN
1980,Andhra Pradesh,Nizamabad,34.0,M. Ram Gopal Reddy,Male,Indian National Congress,INC,704360.0,438629.0,70.38,193912.0,GEN
1980,Andhra Pradesh,Ongole,18.0,P. Venkata Reddy,Male,Indian National Congress,INC,802308.0,523595.0,61.34,127998.0,GEN
1980,Andhra Pradesh,Parvathipuram,2.0,V. Kishore Chandra S. Deo,Male,Indian National Congress (U),Charkha,657477.0,325972.0,45.42,25607.0,GEN
1980,Andhra Pradesh,Peddapalli,36.0,K. Rajamallu,Male,Indian National Congress,INC,751775.0,431048.0,76.24,221605.0,GEN
1980,Andhra Pradesh,Rajahmundry,8.0,S. B. P. Pattabhi Ramarao,Male,Indian National Congress,INC,795787.0,555930.0,60.01,148934.0,GEN
1980,Andhra Pradesh,Rajampet,22.0,P. Parthasarathy,Male,Indian National Congress,INC,720537.0,496076.0,58.65,112711.0,GEN
